MSG	892615 TRIAL 16 START
MSG	893257 RECCFG P 500 2 1 
MSG	893257 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	893258 !MODE RECORD P 500 2 1
START	893270 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
894312	  997.0	  531.1	  243.0	.
894314	  996.7	  530.8	  243.0	.
894316	  996.5	  530.6	  243.0	.
894318	  996.7	  530.5	  243.0	.
894320	  996.4	  530.7	  243.0	.
894322	  995.9	  530.3	  243.0	.
894324	  996.3	  530.5	  244.0	.
894326	  996.5	  530.4	  244.0	.
894328	  997.3	  530.2	  242.0	.
894330	  997.4	  530.2	  242.0	.
894332	  997.0	  530.4	  242.0	.
894334	  997.2	  530.6	  242.0	.
894336	  997.3	  531.0	  242.0	.
894338	  997.2	  530.3	  242.0	.
894340	  997.6	  530.8	  242.0	.
894342	  997.8	  531.2	  242.0	.
894344	  998.0	  531.4	  242.0	.
894346	  998.0	  531.5	  242.0	.
894348	  998.2	  531.3	  242.0	.
894350	  998.4	  531.8	  241.0	.
894352	  998.5	  531.7	  241.0	.
894354	  999.0	  531.4	  242.0	.
894356	  998.7	  530.8	  242.0	.
894358	  998.4	  531.0	  242.0	.
894360	  998.3	  530.8	  242.0	.
894362	  998.2	  530.4	  242.0	.
894364	  998.3	  530.7	  242.0	.
894366	  998.4	  530.8	  242.0	.
894368	  998.4	  530.8	  242.0	.
894370	  998.5	  530.6	  243.0	.
894372	  998.5	  530.1	  244.0	.
894374	  998.8	  530.0	  244.0	.
894376	  999.2	  530.3	  243.0	.
894378	  999.4	  530.6	  243.0	.
894380	  999.3	  530.8	  243.0	.
894382	  999.2	  531.0	  242.0	.
894384	  999.6	  532.0	  242.0	.
894386	  999.8	  532.0	  242.0	.
894388	  999.3	  531.8	  242.0	.
894390	  998.7	  531.7	  243.0	.
894392	  998.7	  531.3	  243.0	.
894394	  999.3	  531.2	  244.0	.
894396	  999.8	  530.0	  244.0	.
894398	  999.6	  529.0	  244.0	.
894400	  999.4	  528.9	  244.0	.
894402	  998.8	  528.8	  244.0	.
894404	  998.7	  529.3	  245.0	.
894406	  998.6	  528.5	  248.0	.
894408	  998.6	  528.7	  248.0	.
894410	  998.4	  528.9	  248.0	.
894412	  998.2	  529.2	  247.0	.
894414	  998.0	  529.1	  247.0	.
894416	  997.9	  529.0	  247.0	.
894418	  997.1	  529.9	  247.0	.
894420	  997.0	  530.8	  246.0	.
894422	  996.6	  529.7	  245.0	.
894424	  996.4	  529.9	  245.0	.
894426	  996.2	  529.7	  246.0	.
894428	  994.9	  530.0	  247.0	.
894430	  994.8	  530.0	  247.0	.
894432	  995.7	  530.3	  247.0	.
894434	  996.4	  529.5	  247.0	.
894436	  995.3	  529.5	  248.0	.
894438	  995.1	  529.5	  247.0	.
894440	  995.1	  529.5	  247.0	.
894442	  994.7	  530.5	  248.0	.
894444	  994.5	  531.5	  248.0	.
894446	  994.1	  531.5	  248.0	.
894448	  994.0	  532.5	  248.0	.
894450	  993.7	  533.5	  248.0	.
894452	  993.8	  533.7	  248.0	.
894454	  993.8	  533.7	  248.0	.
894456	  993.3	  533.9	  249.0	.
894458	  992.6	  534.0	  249.0	.
894460	  992.6	  535.5	  249.0	.
894462	  992.9	  535.6	  249.0	.
894464	  993.1	  535.3	  249.0	.
894466	  993.0	  535.2	  249.0	.
894468	  993.1	  535.2	  249.0	.
894470	  991.4	  535.4	  250.0	.
894472	  991.4	  536.2	  249.0	.
894474	  991.7	  536.8	  248.0	.
894476	  991.7	  537.4	  247.0	.
894478	  992.1	  537.5	  247.0	.
894480	  991.9	  537.9	  247.0	.
894482	  991.9	  538.0	  248.0	.
894484	  991.9	  538.2	  250.0	.
894486	  992.4	  536.4	  253.0	.
894488	  993.1	  536.2	  253.0	.
