MSG	884554 TRIAL 15 START
MSG	886386 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.43 deg.  -14.3,8.2 pix.
MSG	887145 RECCFG P 500 2 1 
MSG	887145 GAZE_COORDS 0.00 0.00 1919.00 1079.00
START	887146 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
MSG	887146 !MODE RECORD P 500 2 1
888222	  965.7	  559.8	  252.0	.
888224	  966.3	  559.8	  252.0	.
888226	  966.3	  559.6	  252.0	.
888228	  966.3	  559.9	  253.0	.
888230	  966.2	  560.3	  253.0	.
888232	  965.8	  560.3	  252.0	.
888234	  965.8	  560.1	  253.0	.
888236	  965.9	  560.9	  253.0	.
888238	  966.0	  559.0	  253.0	.
888240	  965.8	  557.1	  254.0	.
888242	  966.9	  557.1	  256.0	.
888244	  967.2	  556.0	  256.0	.
888246	  967.5	  556.9	  255.0	.
888248	  967.6	  556.2	  256.0	.
888250	  967.9	  557.6	  256.0	.
888252	  967.7	  556.9	  255.0	.
888254	  967.8	  557.2	  255.0	.
888256	  967.4	  556.4	  256.0	.
888258	  967.4	  555.7	  257.0	.
888260	  967.3	  553.6	  257.0	.
888262	  967.6	  554.0	  258.0	.
888264	  967.5	  552.8	  259.0	.
888266	  967.8	  553.1	  259.0	.
888268	  967.8	  552.7	  260.0	.
888270	  967.9	  552.4	  261.0	.
888272	  967.7	  551.3	  262.0	.
888274	  967.5	  551.4	  262.0	.
888276	  967.9	  551.2	  262.0	.
888278	  968.3	  549.9	  262.0	.
888280	  968.5	  549.4	  262.0	.
888282	  968.7	  549.1	  262.0	.
888284	  968.7	  549.1	  262.0	.
888286	  968.7	  547.4	  263.0	.
888288	  969.1	  546.8	  264.0	.
888290	  969.8	  547.4	  266.0	.
888292	  969.5	  547.2	  266.0	.
888294	  969.7	  547.8	  266.0	.
888296	  969.6	  547.5	  267.0	.
888298	  970.1	  548.5	  267.0	.
888300	  969.6	  548.4	  267.0	.
888302	  969.2	  548.7	  267.0	.
888304	  969.2	  547.2	  268.0	.
888306	  969.5	  547.3	  271.0	.
888308	  969.2	  547.4	  271.0	.
888310	  969.4	  547.1	  271.0	.
888312	  969.5	  546.7	  271.0	.
888314	  969.2	  544.5	  272.0	.
888316	  969.0	  544.4	  274.0	.
888318	  969.7	  545.0	  277.0	.
888320	  970.4	  545.5	  277.0	.
888322	  970.1	  545.7	  276.0	.
888324	  969.8	  545.7	  275.0	.
888326	  969.7	  545.9	  275.0	.
888328	  970.1	  545.8	  275.0	.
888330	  970.7	  546.2	  275.0	.
888332	  969.8	  544.9	  274.0	.
888334	  969.7	  544.7	  274.0	.
888336	  969.7	  545.0	  274.0	.
888338	  969.7	  544.8	  274.0	.
888340	  968.2	  545.0	  275.0	.
888342	  967.7	  544.5	  280.0	.
888344	  967.8	  544.8	  280.0	.
888346	  968.0	  544.8	  279.0	.
888348	  968.4	  544.9	  279.0	.
888350	  968.5	  544.9	  279.0	.
888352	  967.9	  545.1	  278.0	.
888354	  968.2	  546.4	  278.0	.
888356	  968.3	  547.2	  278.0	.
888358	  968.4	  547.1	  278.0	.
888360	  968.4	  547.1	  280.0	.
888362	  968.4	  545.9	  280.0	.
888364	  968.8	  546.3	  280.0	.
888366	  968.9	  546.5	  280.0	.
